id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_10160,Repair Café,NLD,Dutch,Portable radio,Unknown,Unknown,????,Unknown,Repair Café 0026,2018-09-14,CD's spelen niet meer af
repaircafe_10161,Repair Café,NLD,Dutch,Large home electrical,Einhell,Unknown,????,Unknown,Repair Café 0026,2018-09-14,Vastgelopen
repaircafe_10162,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,????,Fixed,Repair Café 0026,2018-09-14,Doet het niet
repaircafe_10163,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Fixed,Repair Café 0026,2018-09-14,Irrante klok aan het einde van de heen en weer slag
repaircafe_10164,Repair Café,NLD,Dutch,Vacuum,Rowenta,Unknown,????,Fixed,Repair Café 0026,2018-09-14,Klep sluit niet meer en onduidelijk hoe stoffilter erin moet
repaircafe_10166,Repair Café,NLD,Dutch,Headphones,MT Logic,Unknown,????,Unknown,Repair Café 0026,2018-09-14,Koptelefoontje werkt niet
repaircafe_10167,Repair Café,NLD,Dutch,Vacuum,Princess,Unknown,????,Fixed,Repair Café 0026,2018-09-14,Schakelaar?
repaircafe_10168,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Unknown,Repair Café 0026,2018-09-07,Werkt niet naar behoren
repaircafe_10169,Repair Café,NLD,Dutch,Vacuum,AEG,Unknown,????,Unknown,Repair Café 0026,2018-09-07,Schakelaar defect? Werkt niet
repaircafe_10170,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Repairable,Repair Café 0026,2018-09-07,Los contact
repaircafe_10171,Repair Café,NLD,Dutch,Large home electrical,Silvercrest,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Werkt niet naar behoren
repaircafe_10172,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Repairable,Repair Café 0026,2018-09-07,Koppeling defect
repaircafe_10173,Repair Café,NLD,Dutch,Power tool,Black & Decker,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Zaagblad eruit geschoten
repaircafe_10175,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,2014,Fixed,Repair Café 0046,2018-09-28,Schakelt compleet uit zodra de knop indrukt wordt om stoom te geven 
repaircafe_10176,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Kabel te kort
repaircafe_10177,Repair Café,NLD,Dutch,Portable radio,Marantz ,Unknown,????,Unknown,Repair Café 0026,2018-09-07,"Geen ontvangst, zowel radio als CD"
repaircafe_10178,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Unknown,Repair Café 0026,2018-09-07,Werkt niet
repaircafe_10179,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Maakt niet goed contact met knop voor harder of zachter zuigen
repaircafe_10180,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Gaat niet op en neer
repaircafe_10181,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Een van de directe fittingen doet het niet
repaircafe_10182,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Fixed,Repair Café 0026,2018-09-07,Maakt veel herrie
repaircafe_10183,Repair Café,NLD,Dutch,Sewing machine,Singer,Unknown,2017,Fixed,Repair Café 0026,2018-09-07,Werkt niet
repaircafe_10184,Repair Café,NLD,Dutch,Small kitchen item,Silvercrest,Unknown,2014,Fixed,Repair Café 0011,2018-09-08,doet het niet meer
repaircafe_10185,Repair Café,NLD,Dutch,Small kitchen item,Nescaf√©,Unknown,2014,Repairable,Repair Café 0011,2018-09-08,doet het niet meer
repaircafe_10186,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,1960,Unknown,Repair Café 0011,2018-09-08,draait door met opwinden
repaircafe_10187,Repair Café,NLD,Dutch,Laptop,HP,Unknown,2015,Fixed,Repair Café 0011,2018-09-08,wifi
repaircafe_10188,Repair Café,NLD,Dutch,TV and gaming-related accessories,Philips ,Unknown,2011,Repairable,Repair Café 0011,2018-09-08,CD la 
repaircafe_10189,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2012,Fixed,Repair Café 0011,2018-09-08,"werkt niet meer, waarschijnlijk productie slordigheid"
repaircafe_10190,Repair Café,NLD,Dutch,Sewing machine,Lewenstein,Unknown,2000,Repairable,Repair Café 0011,2018-09-08,loopt vast
repaircafe_10191,Repair Café,NLD,Dutch,Watch/clock,General Electric,Unknown,1945,Fixed,Repair Café 0011,2018-09-08,Doet het niet meer
repaircafe_10192,Repair Café,NLD,Dutch,Portable radio,Philips ,Unknown,????,Fixed,Repair Café 0011,2018-09-08,wekfunctie 
repaircafe_10193,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,2010,Unknown,Repair Café 0011,2018-09-08,stoomt niet meer
repaircafe_10194,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,2015,Unknown,Repair Café 0011,2018-09-08,band loopt vast
repaircafe_10195,Repair Café,NLD,Dutch,Small kitchen item,Whirlpool,Unknown,????,Repairable,Repair Café 0011,2018-09-08,vreemd geluid
repaircafe_10198,Repair Café,NLD,Dutch,Small kitchen item,Jura,Unknown,2013,Unknown,Repair Café 0011,2018-09-08,spoelmechanisme 
repaircafe_10199,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,2016,Unknown,Repair Café 0011,2018-09-08,
repaircafe_10200,Repair Café,NLD,Dutch,Hi-Fi separates,Denon,Unknown,1990,Fixed,Repair Café 0011,2018-09-08,versterker 
repaircafe_10208,Repair Café,NLD,Dutch,Power tool,Central Park,Unknown,2013,Unknown,Repair Café 0011,2018-09-08,blad blijft niet hangen
repaircafe_10209,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Er komt geen lucht uit
repaircafe_10210,Repair Café,NLD,Dutch,Printer/scanner,Brother,Unknown,????,Repairable,Repair Café 0021,2018-09-15,Geen inkttoevoer
repaircafe_10211,Repair Café,NLD,Dutch,Small personal electrical,TomTom,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Het geluid is niet hoorbaar
repaircafe_10212,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Gaat niet meer aan
repaircafe_10213,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Doet het niet meer
repaircafe_10214,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-09-15,CD-lade opent niet meer
repaircafe_10215,Repair Café,NLD,Dutch,Kettle,Bosch,Unknown,2017,Fixed,Repair Café 0021,2018-09-15,Doet het niet meer na val
repaircafe_10216,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Is er langzaam mee opgehouden
repaircafe_10217,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Doet het niet meer
repaircafe_10218,Repair Café,NLD,Dutch,Portable radio,Sony,Unknown,2011,Repairable,Repair Café 0021,2018-09-15,CD pakt niet meer
repaircafe_10221,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2000,Fixed,Repair Café 0021,2018-09-15,Doet het niet meer
repaircafe_10222,Repair Café,NLD,Dutch,Fan,Watshome,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Doet het niet meer
repaircafe_10223,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Gaat vanzelf uit
repaircafe_10224,Repair Café,NLD,Dutch,Laptop,Unknown,Unknown,????,Repairable,Repair Café 0021,2018-09-15,Maakt geen verbinding met internet
repaircafe_10225,Repair Café,NLD,Dutch,Portable radio,Grundig,Unknown,1975,Unknown,Repair Café 0021,2018-09-15,Plugje zit los
repaircafe_10226,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Repairable,Repair Café 0021,2018-09-15,Plugje zit los
repaircafe_10227,Repair Café,NLD,Dutch,Hi-Fi separates,JVC,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Apparaat pakt geen CD's meer
repaircafe_10228,Repair Café,NLD,Dutch,Battery/charger/adapter,Unknown,adapter van laptop,????,Repairable,Repair Café 0021,2018-09-15,Defect
repaircafe_10229,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,????,Repairable,Repair Café 0021,2018-09-15,Er komt geen stoom uit
repaircafe_10230,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Repairable,Repair Café 0021,2018-09-15,Volume-knop is dol
repaircafe_10231,Repair Café,NLD,Dutch,TV and gaming-related accessories,Panasonic,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Display geeft geen licht meer
repaircafe_10232,Repair Café,NLD,Dutch,Power tool,Bosch,Unknown,2009,Fixed,Repair Café 0021,2018-09-15,De boor doet het niet meer
repaircafe_10233,Repair Café,NLD,Dutch,Power tool,Black & Decker,Unknown,????,Unknown,Repair Café 0017,2018-09-22,'Pakt' niet constant.
repaircafe_10234,Repair Café,NLD,Dutch,DLSR / Video Camera,Philips ,Unknown,1995,Fixed,Repair Café 0017,2018-09-22,Snoer is afgeknipt + apparaat pakt cassette niet altijd.
repaircafe_10235,Repair Café,NLD,Dutch,Fan,Everglades,Unknown,????,Unknown,Repair Café 0017,2018-09-22,E√©n van de drie wieken (plastic) is afgebroken.
repaircafe_10238,Repair Café,NLD,Dutch,Small kitchen item,AFK,BM2,????,Unknown,Repair Café 0017,2018-09-22,Machine draait niet meer.
repaircafe_10239,Repair Café,NLD,Dutch,Small kitchen item,AFK,Unknown,????,Unknown,Repair Café 0017,2018-09-22,Verwarmt niet.
repaircafe_10241,Repair Café,NLD,Dutch,Hair & Beauty item,Hema,Unknown,????,Unknown,Repair Café 0017,2018-09-22,"Hapert, gaat soms zomaar uit."
repaircafe_10244,Repair Café,NLD,Dutch,Small kitchen item,Watshome,Unknown,????,Unknown,Repair Café 0017,2018-09-22,Wordt niet meer warm.
repaircafe_10248,Repair Café,NLD,Dutch,Fan,Tronix,Unknown,????,Fixed,Repair Café 0017,2018-09-22,Wieken draaien niet meer zo hard.
repaircafe_10249,Repair Café,NLD,Dutch,Hi-Fi integrated,Philips ,Unknown,1980,Unknown,Repair Café 0017,2018-09-22,CD-speler 'stottert' bij het afspelen.
repaircafe_10253,Repair Café,NLD,Dutch,Hair & Beauty item,SHG,Unknown,????,Fixed,Repair Café 0017,2018-09-14,Snoer kapot.
repaircafe_10255,Repair Café,NLD,Dutch,Hi-Fi integrated,JVC,Unknown,1995,Fixed,Repair Café 0017,2018-09-14,Vuil.
repaircafe_10256,Repair Café,NLD,Dutch,Small home electrical,Baijia,Unknown,2013,Fixed,Repair Café 0046,2018-09-21,"Sorteert niet goed, code EC"
repaircafe_10257,Repair Café,NLD,Dutch,Small home electrical,Inventum,Unknown,2017,Unknown,Repair Café 0021,2018-09-15,Schakelaar werkt niet
repaircafe_10258,Repair Café,NLD,Dutch,Handheld entertainment device,SuperTech,Unknown,????,Unknown,Repair Café 0021,2018-09-15,Herkent de disc niet
repaircafe_10259,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0021,2018-09-15,Batterij vervangen en bandje op maat maken
repaircafe_10260,Repair Café,NLD,Dutch,Portable radio,Unknown,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Werkt niet meer
repaircafe_10261,Repair Café,NLD,Dutch,Battery/charger/adapter,Makita,Unknown,2005,Unknown,Repair Café 0016,2018-08-04,Laadt niet op
repaircafe_10262,Repair Café,NLD,Dutch,Vacuum,AEG,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Start niet
repaircafe_10263,Repair Café,NLD,Dutch,Printer/scanner,Canon,Unknown,2008,Fixed,Repair Café 0016,2018-08-04,Iets gebroken?
repaircafe_10264,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2010,Fixed,Repair Café 0016,2018-08-04,Zekering kapot?
repaircafe_10265,Repair Café,NLD,Dutch,Watch/clock,Fartech,Unknown,2015,Fixed,Repair Café 0016,2018-08-04,Doet het niet
repaircafe_10266,Repair Café,NLD,Dutch,Headphones,Beats,Unknown,2017,Unknown,Repair Café 0016,2018-08-04,Links geen geluid
repaircafe_10267,Repair Café,NLD,Dutch,Vacuum,Bosch,Unknown,2003,Fixed,Repair Café 0016,2018-08-04,Werkt niet
repaircafe_10268,Repair Café,NLD,Dutch,Hi-Fi integrated,General Electric,Unknown,????,Repairable,Repair Café 0016,2018-08-04,Geluid doet het niet
repaircafe_10269,Repair Café,NLD,Dutch,Desktop computer,Unknown,Unknown,????,Repairable,Repair Café 0016,2018-08-04,Geheugen Firefox blijft hangen
repaircafe_10270,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Doet het niet
repaircafe_10271,Repair Café,NLD,Dutch,Sewing machine,Husqvarna,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Kortsluiting
repaircafe_10272,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Lekt
repaircafe_10273,Repair Café,NLD,Dutch,Laptop,HP,Unknown,2006,Repairable,Repair Café 0016,2018-08-04,Start niet
repaircafe_10274,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Lade gaat niet open
repaircafe_10275,Repair Café,NLD,Dutch,Hi-Fi separates,JVC,Unknown,????,Unknown,Repair Café 0016,2018-08-04,Oplader werkt niet
repaircafe_10276,Repair Café,NLD,Dutch,Small kitchen item,Sharp,Unknown,2018,Fixed,Repair Café 0016,2018-08-04,Draaiplateau draait niet
repaircafe_10277,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Cupje zit vast
repaircafe_10278,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Unknown,Repair Café 0016,2018-08-04,Beeldschermpje onduidelijk
repaircafe_10279,Repair Café,NLD,Dutch,Hair & Beauty item,Philips ,Unknown,2008,Fixed,Repair Café 0016,2018-08-04,"Werkte niet, reeds gedemonteerd"
repaircafe_10280,Repair Café,NLD,Dutch,Lamp,BFY Lighting,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Werkt niet meer
repaircafe_10281,Repair Café,NLD,Dutch,Sewing machine,Unknown,Unknown,????,Repairable,Repair Café 0016,2018-08-04,Pedaal reageert traag
repaircafe_10282,Repair Café,NLD,Dutch,Watch/clock,Werner deponit,Unknown,1940,Unknown,Repair Café 0016,2018-08-04,Werkt niet
repaircafe_10283,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Water loopt niet door
repaircafe_10284,Repair Café,NLD,Dutch,Portable radio,Sharp,Unknown,????,Repairable,Repair Café 0016,2018-08-04,Werkt niet meer
repaircafe_10285,Repair Café,NLD,Dutch,Small home electrical,Ewent,Unknown,2015,Fixed,Repair Café 0016,2018-08-04,Werkt niet
repaircafe_10286,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Unknown,Repair Café 0016,2018-08-04,Werkt niet meer
repaircafe_10287,Repair Café,NLD,Dutch,PC Accessory,Unknown,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Lichtjes werken niet
repaircafe_10288,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Werkt niet
repaircafe_10289,Repair Café,NLD,Dutch,Watch/clock,Wiron Clock co.,Unknown,1985,Unknown,Repair Café 0016,2018-08-04,Werkt niet
repaircafe_10290,Repair Café,NLD,Dutch,Hi-Fi separates,NAD,Unknown,2003,Repairable,Repair Café 0016,2018-08-04,Start niet op
repaircafe_10291,Repair Café,NLD,Dutch,Headphones,JVC,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Gebroken
repaircafe_10292,Repair Café,NLD,Dutch,Laptop,Lenovo,Unknown,2015,Unknown,Repair Café 0016,2018-08-04,Doet niets meer
repaircafe_10293,Repair Café,NLD,Dutch,Small kitchen item,Brabantia,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Aan/uit-knop defect
repaircafe_10294,Repair Café,NLD,Dutch,Small kitchen item,Nescaf√©,Dulce gusto,2016,Fixed,Repair Café 0016,2018-08-04,Cupjeslade opent niet
repaircafe_10295,Repair Café,NLD,Dutch,Kettle,Tefal,Unknown,????,Fixed,Repair Café 0016,2018-08-04,Lekt
repaircafe_10296,Repair Café,NLD,Dutch,Portable radio,Unknown,Unknown,1980,Repairable,Repair Café 0025,2018-09-08,Doet niets meer
repaircafe_10297,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,1998,Unknown,Repair Café 0025,2018-09-08,"Doet niets, schakelaar defect?"
repaircafe_10298,Repair Café,NLD,Dutch,Vacuum,Siemens,Unknown,2008,Unknown,Repair Café 0025,2018-09-08,Stof komt niet in zak maar ernaast
repaircafe_10299,Repair Café,NLD,Dutch,Power tool,Parkside,Unknown,2017,Fixed,Repair Café 0025,2018-09-08,Boortje zit vast
repaircafe_10300,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,2014,Fixed,Repair Café 0025,2018-09-08,Klopt niet
repaircafe_10301,Repair Café,NLD,Dutch,Power tool,Bosch,Unknown,????,Fixed,Repair Café 0025,2018-09-08,Boor zit klem door corrosie
repaircafe_10302,Repair Café,NLD,Dutch,Decorative or safety lights,Unknown,Unknown,2017,Unknown,Repair Café 0025,2018-09-08,Doen neits
repaircafe_10304,Repair Café,NLD,Dutch,Small kitchen item,Silvercrest,Unknown,????,Fixed,Repair Café 0025,2018-09-08,Hendel schiet terug
repaircafe_10305,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,2007,Unknown,Repair Café 0025,2018-09-08,"Lampjes blijven knipperen, welloicht door ouderdom"
repaircafe_10306,Repair Café,NLD,Dutch,Small kitchen item,Krups Nespresso,Unknown,2014,Unknown,Repair Café 0025,2018-09-08,Doorgebrand door onbekende oorzaak
repaircafe_10311,Repair Café,NLD,Dutch,Portable radio,Grundig,Unknown,1960,Unknown,Repair Café 0025,2018-09-08,Slechts 1 zender
repaircafe_10312,Repair Café,NLD,Dutch,Hi-Fi separates,Lab 31,Unknown,2014,Repairable,Repair Café 0025,2018-09-08,Laad niet meer
repaircafe_10313,Repair Café,NLD,Dutch,Hi-Fi separates,Pioneer,Unknown,????,Fixed,Repair Café 0025,2018-09-08,Controleren
repaircafe_10314,Repair Café,NLD,Dutch,Headphones,Unknown,Unknown,2014,Fixed,Repair Café 0025,2018-09-08,Draad door kat doorgebeten
repaircafe_10316,Repair Café,NLD,Dutch,Toy,Duplo,Unknown,1995,Repairable,Repair Café 0025,2018-09-08,Motertje loopt niet meer
repaircafe_10321,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0025,2018-09-08,
repaircafe_10322,Repair Café,NLD,Dutch,Small kitchen item,Saeco,Unknown,2010,Unknown,Repair Café 0025,2018-09-08,Rood lampje en geen reactie meer
repaircafe_10323,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0025,2018-09-08,Loopt niet meer
repaircafe_10324,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0025,2018-09-08,
repaircafe_10325,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0029,2018-09-18,werkt niet
repaircafe_10326,Repair Café,NLD,Dutch,Toy,M√§rklin,Unknown,????,Fixed,Repair Café 0029,2018-09-18,werkt niet
repaircafe_10327,Repair Café,NLD,Dutch,Large home electrical,K√§rcher,Unknown,????,Repairable,Repair Café 0029,2018-09-18,werkt niet
repaircafe_10328,Repair Café,NLD,Dutch,Power tool,MAC,Unknown,????,Unknown,Repair Café 0011,2018-09-08,doet het niet meer
repaircafe_10329,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Fixed,Repair Café 0011,2018-09-08,schakelknop defect
repaircafe_10330,Repair Café,NLD,Dutch,Hair & Beauty item,Braun,Unknown,2010,Unknown,Repair Café 0011,2018-09-08,scheerkop sluit niet goed
repaircafe_10332,Repair Café,NLD,Dutch,Tablet,Samsung,Unknown,????,Fixed,Repair Café 0011,2018-09-08,
repaircafe_10336,Repair Café,NLD,Dutch,Watch/clock,Carlsson,Unknown,2014,Repairable,Repair Café 0011,2018-09-08,staat vaak stil
repaircafe_10337,Repair Café,NLD,Dutch,Small personal electrical,TomTom,Unknown,????,Fixed,Repair Café 0011,2018-09-08,niet up to date
repaircafe_10338,Repair Café,NLD,Dutch,Hi-Fi integrated,JVC,Unknown,????,Unknown,Repair Café 0011,2018-09-08,cd wordt niet gelezen
repaircafe_10339,Repair Café,NLD,Dutch,Laptop,Asus,Unknown,2015,Repairable,Repair Café 0011,2018-09-08,achterzijde los deel
repaircafe_10340,Repair Café,NLD,Dutch,Laptop,Lenovo,Unknown,2018,Repairable,Repair Café 0011,2018-09-08,scherm flokkert
repaircafe_10341,Repair Café,NLD,Dutch,Toy,Duplo,Unknown,2000,Unknown,Repair Café 0011,2018-09-08,aan/uitknop defect
repaircafe_10342,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,2009,Fixed,Repair Café 0011,2018-09-08,leest DVD niet
repaircafe_10343,Repair Café,NLD,Dutch,Small kitchen item,Tristar,Unknown,2010,Repairable,Repair Café 0011,2018-09-08,het brood rijst niet meer
repaircafe_10344,Repair Café,NLD,Dutch,TV and gaming-related accessories,Philips ,Unknown,????,Repairable,Repair Café 0011,2018-09-08,gaat na 1 minuut uit
repaircafe_10345,Repair Café,NLD,Dutch,Tablet,Samsung,Unknown,????,Fixed,Repair Café 0011,2018-09-08,doet het niet meer
repaircafe_10346,Repair Café,NLD,Dutch,Hi-Fi integrated,JBL,Unknown,????,Fixed,Repair Café 0011,2018-09-08, sub woofer geeft geen geluid
repaircafe_10347,Repair Café,NLD,Dutch,Small kitchen item,Moulinex,Unknown,2014,Unknown,Repair Café 0011,2018-09-08,loopt vast
repaircafe_10348,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0011,2018-09-08,
repaircafe_10349,Repair Café,NLD,Dutch,Hi-Fi integrated,Logitech,Unknown,????,Unknown,Repair Café 0011,2018-09-08,geeft geen geluid
repaircafe_10350,Repair Café,NLD,Dutch,Toy,Lego,Unknown,????,Unknown,Repair Café 0011,2018-09-08,draad gebroken
repaircafe_10351,Repair Café,NLD,Dutch,Portable radio,Sony,Unknown,1980,Fixed,Repair Café 0011,2018-09-08,transormator doet het niet
