id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_23857,"Repair Café",NLD,"Small kitchen item",Inventum,Unknown,2005,Repairable,0041,2019-11-02,"zekering ~ doet het niet"
repaircafe_23858,"Repair Café",NLD,Watch/clock,Junghans,Unknown,????,Fixed,0041,2019-11-02,"contactjes gereinigd ~ alarm doet "
repaircafe_23859,"Repair Café",NLD,"Hi-Fi separates",Onkyo,Unknown,????,Fixed,0041,2019-11-02,"loopwerk ~ cd bleef niet binnen"
repaircafe_23860,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,2015,Unknown,0041,2019-11-02,"lamp ~ ving geen vliegen meer"
repaircafe_23861,"Repair Café",NLD,"Small kitchen item","Krups Nespresso",Unknown,2011,Unknown,0041,2019-11-02,"pomp defect ~ pompte niet meer"
repaircafe_23862,"Repair Café",NLD,Toy,Nintendo,Unknown,2000,Unknown,0041,2019-11-02,"pookje ~ pookje afgebroken"
repaircafe_23864,"Repair Café",NLD,Vacuum,Lervia,Unknown,2016,Unknown,0041,2019-11-02,"oplader ~ laadt niet op"
repaircafe_23865,"Repair Café",NLD,"Power tool",V.S.F.,Unknown,1990,Unknown,0058,2019-11-02,"Condensator stuk ~ Bromt wel maar start niet"
repaircafe_23866,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Fixed,0058,2019-11-02,"Klant onbekend met apparaat ~ Doet het niet"
repaircafe_23867,"Repair Café",NLD,"Small kitchen item",Bourgini,Unknown,1995,Fixed,0058,2019-11-02,"Draad los. ~ Werkt niet"
repaircafe_23868,"Repair Café",NLD,"Small kitchen item",Tefal,Unknown,2015,Fixed,0058,2019-11-02,"Schakelrelais defect ~ Schakelaar blijft hangen"
repaircafe_23869,"Repair Café",NLD,"Small kitchen item",Bamix,Unknown,2005,Fixed,0058,2019-11-02,"Lagers vastgelopen.  Draad gerepareerd. ~ Start niet. Wordt wel erg warm."
repaircafe_23870,"Repair Café",NLD,Watch/clock,Philips,Unknown,1959,Fixed,0058,2019-11-02,"Batterijaansluiting gecorodeerd ~ Schakelaar doet het niet meer."
repaircafe_23871,"Repair Café",NLD,"Small kitchen item","Magimix Nespresso",Unknown,2014,Fixed,0058,2019-11-02,"Vervuiling ~ Lekt water"
repaircafe_23872,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2000,Unknown,0058,2019-11-02,"Valt niet meer te repareren. ~ Lekt"
repaircafe_23873,"Repair Café",NLD,"Decorative or safety lights",Philips,Unknown,1950,Fixed,0058,2019-11-02,"Lampjes kapot en sommige los. ~ Funktioneert niet meer"
repaircafe_23874,"Repair Café",NLD,"Portable radio",Philips,Unknown,????,Fixed,0091,2019-11-02,"ja, alarm goed geinstalleerd ~ geen alarm"
repaircafe_23875,"Repair Café",NLD,"Portable radio",Nokia,Unknown,????,Unknown,0091,2019-11-02,"nee ~ cassetterecorder deed het niet meer"
repaircafe_23876,"Repair Café",NLD,"Hi-Fi separates",Akai,Unknown,????,Unknown,0091,2019-11-02,"nee ~ deed niets meer"
repaircafe_23877,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0091,2019-11-02,"ja,  ringetje maakte geen contact met radartje ~ schoolklok - liep niet goed"
repaircafe_23878,"Repair Café",NLD,"Small kitchen item",Cloer,Unknown,????,Unknown,0091,2019-11-02,"nee, was geen mogelijkheid om apparaat goed te openen. ~ maakt geen contact"
repaircafe_23879,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0091,2019-11-02,"nee ~ doet niets"
repaircafe_23880,"Repair Café",NLD,Lamp,Ikea,Unknown,????,Fixed,0091,2019-11-02,"ja, nieuwe schakelaar eraan gezet  ~ schakelaar kapot"
repaircafe_23881,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0091,2019-11-02,"ja, nieuwe kabel en fitting ~ breuk in de kabel"
repaircafe_23883,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0091,2019-11-02,"vuil, gesmeerd  ~ loopt niet goed"
repaircafe_23884,"Repair Café",NLD,"Small home electrical",Philips,Unknown,????,Fixed,0091,2019-11-02,"nieuwe snoer eraan gezet ~ snoer kapot"
repaircafe_23885,"Repair Café",NLD,Vacuum,Philips,Unknown,????,Unknown,0091,2019-11-02,"nee ~ raar geluid en stinkt"
repaircafe_23886,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Repairable,0091,2019-11-02,"waarschijnlijk kapotte snoer ~ wordt niet warm"
repaircafe_23887,"Repair Café",NLD,"Hi-Fi integrated",Philips,Unknown,????,Unknown,0091,2019-11-02,"nee ~ geen geluid"
repaircafe_23888,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0091,2019-11-02,"verkeerde bol gebruikt ~ geen licht"
repaircafe_23889,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Unknown,0091,2019-11-02,"nee ~ doet niets"
repaircafe_23890,"Repair Café",NLD,"Power tool",Bosch,Unknown,????,Unknown,0091,2019-11-02,"niet ~ doet niets"
repaircafe_23891,"Repair Café",NLD,"Hi-Fi integrated",Philips,Unknown,????,Fixed,0091,2019-11-02,"draadje los ~ cd speler draait niet"
repaircafe_23892,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0091,2019-11-02,"scheur dichtgeplakt ~ slang , deel van afzuigapparaat gescheurd"
repaircafe_23893,"Repair Café",NLD,Vacuum,Numatic,Unknown,????,Repairable,0102,2019-11-02,"print was stuk, "
repaircafe_23894,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0102,2019-11-02,"knopje werkte niet meer ~ knopje van de minuten werkte niet meer"
repaircafe_23895,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0102,2019-11-02,"stekker zat los bij de schakelaar ~ compressor stopte er plotseling mee"
repaircafe_23896,"Repair Café",NLD,Misc,Unknown,Unknown,????,Unknown,0102,2019-11-02,"element is stuk ~ dompelaar doet het niet meer, wordt niet meer warm"
repaircafe_23897,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Unknown,0102,2019-11-02,"er is teveel stuk, gaat op zoek naar andere trafo, mogelijk doet hij het dan wel weer ~ is al eens ter reparatie aangeboden geweest, maar koelt nu weer niet, "
repaircafe_23898,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Fixed,0102,2019-11-02,"maximale beveiliging is hersteld ~ wordt wel warm, maar koffie loopt niet door"
repaircafe_23899,"Repair Café",NLD,Tablet,Unknown,Unknown,????,Repairable,0102,2019-11-02,"niet onderzocht ~ deed het niet meer"
repaircafe_23900,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0102,2019-11-02,"sokje stuk ~ als het lampje erin gaat, gaat het lampje stuk"
repaircafe_23901,"Repair Café",NLD,"Hair & Beauty item",Unknown,Unknown,????,Unknown,0102,2019-11-02,"voeding is stuk ~ hij trilt niet meer, dus geen massage"
repaircafe_23902,"Repair Café",NLD,"Hair & Beauty item",Unknown,Unknown,????,Fixed,0102,2019-11-02,"mes was er uit gevallen ~ doet het niet meer na valpartij"
repaircafe_23903,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Unknown,0102,2019-11-02,"probleem zit in de kop, kon je niet bij ~ geeft te weinig water"
repaircafe_23904,"Repair Café",NLD,Misc,Unknown,Unknown,????,Repairable,0102,2019-11-02,"koppen zijn smerig ~ koppen zijn smerig"
repaircafe_23905,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Unknown,0102,2019-11-02,"ONBEKEND ~ hij doet het plotseling niet meer"
repaircafe_23906,"Repair Café",NLD,"Paper shredder",Unknown,Unknown,2018,Fixed,0102,2019-11-02,"vies ~ hij stopte er mee"
repaircafe_23907,"Repair Café",NLD,"Hair & Beauty item",Unknown,Unknown,????,Fixed,0102,2019-11-02,"vies ~ giert en loopt niet goed"
repaircafe_23908,"Repair Café",NLD,"Sewing machine",Unknown,Unknown,????,Unknown,0102,2019-11-02,"geen kennis van deze naaimachine aanwezig bij vrijwilligers ~ blijft in de achteruitstand"
repaircafe_23909,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0102,2019-11-02,"trafo stuk ~ doet het niet meer"
repaircafe_23910,"Repair Café",NLD,Vacuum,Unknown,Unknown,????,Repairable,0102,2019-11-02,"niet onderzocht ~ snoer wil er niet meer ver genoeg uit"
repaircafe_23911,"Repair Café",GBR,Projector,Unknown,unknown,1950,Fixed,0155,2019-11-02,"old and dry ~ wouldn't run, belts slip off, rubbing noises"
repaircafe_23913,"Repair Café",GBR,"Small kitchen item",DeLonghi,None,1995,Fixed,0155,2019-11-02,"Broken catch ~ Lid fails to close"
repaircafe_23914,"Repair Café",GBR,"Desktop computer",Synology,Unknown,2012,Repairable,0155,2019-11-02,"drive not powering up ~ Drive not powering up"
repaircafe_23915,"Repair Café",GBR,Toy,Unknown,Unknown,????,Repairable,0155,2019-11-02,
repaircafe_23916,"Repair Café",GBR,"Hair & Beauty item",Revlon,Unknown,????,Unknown,0155,2019-11-02,
repaircafe_23918,"Repair Café",GBR,"Small kitchen item","Russell Hobbs",Unknown,????,Repairable,0155,2019-11-02,
repaircafe_23919,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0155,2019-11-02,"No light! ~ Torch fails to switch on"
repaircafe_23920,"Repair Café",GBR,"Paper shredder",Rexel,Unknown,????,Unknown,0155,2019-11-02,"Geared drive doesn't engage"
repaircafe_23921,"Repair Café",NLD,"Sewing machine",Vendex,Unknown,????,Fixed,0004,2019-11-04,"hapert steeds + steken niet goed"
repaircafe_23922,"Repair Café",NLD,"Sewing machine",Singer,Unknown,????,Fixed,0004,2019-11-04,spanning
repaircafe_23923,"Repair Café",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,0155,2019-11-05,"Front door glass displaced"
repaircafe_23924,"Repair Café",NLD,Laptop,Sony,Unknown,????,Unknown,0004,2019-11-07,geen
repaircafe_23926,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,????,Fixed,0004,2019-11-07,"beveiligingsschakelaar werkt niet ~ knop draait niet"
repaircafe_23927,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2012,Unknown,0004,2019-11-07,"printplaat defect ~ weinig water"
repaircafe_23928,"Repair Café",NLD,"Small kitchen item","Krups Nespresso",Unknown,2014,Fixed,0004,2019-11-07,"uitloop verstopt ~ lekt"
repaircafe_23929,"Repair Café",NLD,"Hair & Beauty item",Remington,Unknown,????,Fixed,0004,2019-11-07,"is binnen 1 sec. leeg"
repaircafe_23930,"Repair Café",NLD,Battery/charger/adapter,Li-ion,Unknown,????,Unknown,0004,2019-11-07,"laadt niet op"
repaircafe_23931,"Repair Café",NLD,"Hair & Beauty item",Philips,Unknown,????,Unknown,0004,2019-11-07,"doet niets meer"
repaircafe_23932,"Repair Café",NLD,"Small kitchen item",Inventum,Unknown,????,Unknown,0004,2019-11-07,"sturingsplaat gecorrodeerd ~ lekt"
repaircafe_23933,"Repair Café",NLD,Kettle,"Douwe Egberts",Unknown,2005,Unknown,0004,2019-11-07,"schakelaar defect ~ doet het soms wel/niet"
repaircafe_23934,"Repair Café",NLD,"Hi-Fi separates",Sony,Unknown,2005,Unknown,0004,2019-11-07,"cd speler werkt niet goed"
repaircafe_23936,"Repair Café",NLD,Vacuum,Philips,Unknown,????,Fixed,0004,2019-11-07,"contacten vuil ~ doet het niet meer"
repaircafe_23937,"Repair Café",NLD,"Power tool",Bosch,Unknown,????,Fixed,0004,2019-11-07,"condensator ~ bestelde onderdeel vervangen"
repaircafe_23938,"Repair Café",NLD,"Flat screen",Ilyfama,Unknown,????,Unknown,0004,2019-11-07,"werkt niet; iets doorgebrand"
repaircafe_23939,"Repair Café",NLD,"TV and gaming-related accessories",Unknown,Unknown,????,Fixed,0004,2019-11-07,gevallen
repaircafe_23940,"Repair Café",NLD,"Portable radio",Philips,Unknown,2010,Unknown,0004,2019-11-07,"besturing CD defect ~ radio doet het - cd speler niet"
repaircafe_23941,"Repair Café",NLD,"Hair & Beauty item",Coifin,"CL4 RSK compress",????,Fixed,0004,2019-11-07,"draadbreuk ~ doet niets meer"
repaircafe_23942,"Repair Café",NLD,Tablet,Acess,Unknown,2014,Unknown,0004,2019-11-07,trilt
repaircafe_23943,"Repair Café",NLD,Vacuum,Domo,Unknown,????,Unknown,0004,2019-11-07,"accu slecht ~ na 2-3 tellen stopt ie"
repaircafe_23944,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,????,Fixed,0004,2019-11-07,"CD speler werkt niet"
repaircafe_23945,"Repair Café",NLD,Lamp,Unknown,Unknown,2012,Repairable,0004,2019-11-07,"dimmer dimt niet goed ~ hapert"
repaircafe_23946,"Repair Café",NLD,Misc,K√§rcher,Unknown,????,Unknown,0004,2019-11-07,"connector verbrand ~ doet niets meer"
repaircafe_23948,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,2016,Unknown,0065,2019-11-07,"Motor doet niets ~ Doet het niet meer"
repaircafe_23949,"Repair Café",NLD,Vacuum,AEG,Unknown,2009,Fixed,0065,2019-11-07,"Accu leeg ~ Doet het niet meer"
repaircafe_23950,"Repair Café",NLD,Vacuum,Philips,Unknown,2012,Fixed,0065,2019-11-07,"Afgebroken  ~ Wiel kapot "
repaircafe_23953,"Repair Café",NLD,"Small kitchen item",DeLonghi,Magnifica,2010,Fixed,0065,2019-11-07,"Schakelaar  ~ Zetgroep"
repaircafe_23955,"Repair Café",NLD,Misc,"Klik aan klik uit",Unknown,2018,Fixed,0065,2019-11-07,"Condensator defect vervangen ~ Doet het niet meer"
repaircafe_23956,"Repair Café",NLD,Lamp,Unknown,Unknown,2008,Fixed,0026,2019-11-08,"Dimmer kapot ~ Doet het niet"
repaircafe_23957,"Repair Café",NLD,"Small home electrical",Bosch,Unknown,2014,Fixed,0026,2019-11-08,"Gevallen ~ Werkt niet meer, wordt niet warm"
repaircafe_23958,"Repair Café",NLD,Vacuum,Dyson,Unknown,2012,Repairable,0026,2019-11-08,"Koolborstels defect ~ Loopt niet"
repaircafe_23959,"Repair Café",NLD,Vacuum,Philips,Unknown,2009,Unknown,0026,2019-11-08,"Motor uit lagers gelopen ~ Draait niet"
repaircafe_23960,"Repair Café",NLD,Watch/clock,R√∂sle,Unknown,2012,Fixed,0026,2019-11-08,"Batterij leeg ~ Onbekend"
repaircafe_23961,"Repair Café",NLD,Vacuum,Miele,Unknown,2013,Fixed,0026,2019-11-08,"Kabel aan begin haspel afgebroken ~ Geen"
repaircafe_23962,"Repair Café",NLD,"Portable radio",Sony,Unknown,????,Fixed,0026,2019-11-08,"Onbekend ~ Onbekend"
repaircafe_23963,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0026,2019-11-08,"Alles werkt goed ~ Licht gaat soms uit"
repaircafe_23964,"Repair Café",NLD,"Small home electrical",Gardena,Unknown,2009,Fixed,0026,2019-11-08,"Vuil, stof, roest? ~ Gaat heel stroef, blokkeerschuifje zit vast"
repaircafe_23965,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0026,2019-11-08,"Lamp kapot ~ Lamp doet het niet"
repaircafe_23966,"Repair Café",NLD,"Hair & Beauty item",Braun,Unknown,1999,Unknown,0026,2019-11-08,"Versleten motortje ~ Motor draait niet snel genoeg"
repaircafe_23967,"Repair Café",NLD,Misc,Gamma,Unknown,2006,Fixed,0026,2019-11-08,"Kabelbreuk ~ Doet het niet"
repaircafe_23968,"Repair Café",NLD,Lamp,Unknown,Unknown,1999,Unknown,0026,2019-11-08,"Voetjes stuk ~ Geen lampje"
repaircafe_23969,"Repair Café",NLD,Vacuum,AEG,Unknown,1999,Fixed,0026,2019-11-08,"Geen idee ~ Loopt na half uur warm"
repaircafe_23970,"Repair Café",NLD,"Small kitchen item",DeLonghi,Unknown,2013,Fixed,0026,2019-11-08,"Een kanaal verstopt ~ Doorloop beperkt"
repaircafe_23971,"Repair Café",NLD,"Small kitchen item",Hema,Unknown,2015,Fixed,0026,2019-11-08,"Thermische zekering ~ Doet het niet"
repaircafe_23972,"Repair Café",NLD,"Large home electrical",Gamma,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23973,"Repair Café",NLD,Misc,Unknown,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23974,"Repair Café",NLD,"Sewing machine",Bernina,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23975,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23976,"Repair Café",NLD,"Desktop computer",Medion,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23977,"Repair Café",NLD,Vacuum,Princess,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23978,"Repair Café",NLD,Kettle,Tefal,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23981,"Repair Café",NLD,"Hi-Fi separates",Telefunken,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23983,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23986,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23987,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23988,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23989,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23990,"Repair Café",NLD,"Large home electrical","Black & Decker",Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23992,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2016,Unknown,0074,2019-11-08,
repaircafe_23993,"Repair Café",NLD,Misc,Thomas,Unknown,????,Unknown,0074,2019-11-08,verlichting
repaircafe_23994,"Repair Café",NLD,"Hair & Beauty item",Remington,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_23996,"Repair Café",NLD,Aircon/Dehumidifier,"Everglades ",Unknown,2014,Fixed,0074,2019-11-08,
repaircafe_23997,"Repair Café",NLD,"Portable radio",Unknown,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_23998,"Repair Café",NLD,"Power tool","Black & Decker",Unknown,????,Fixed,0074,2019-11-08,
repaircafe_24001,"Repair Café",NLD,"Sewing machine",Lewenstein,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_24002,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Repairable,0074,2019-11-08,
repaircafe_24003,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0074,2019-11-08,
repaircafe_24005,"Repair Café",NLD,"Sewing machine",Singer,Unknown,????,Repairable,0074,2019-11-08,"schroefje in onderste spoel is weg"
repaircafe_24006,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Fixed,0074,2019-11-08,
repaircafe_24007,"Repair Café",NLD,"Desktop computer",Acer,Unknown,2017,Fixed,0187,2019-11-08,"Harddisk defect, geheugenkaart defect ~ start niet op, komt niet verder dan ACER logo"
repaircafe_24008,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2010,Fixed,0200,2019-11-08,"Temparatuurzekeringen defect ~ Doet niet. "
repaircafe_24010,"Repair Café",NLD,"Small kitchen item",SilverCrest,Unknown,2018,Unknown,0011,2019-11-09,"doorgebrand ~ doet het niet meer"
repaircafe_24011,"Repair Café",NLD,"Small kitchen item",Server,Unknown,2017,Unknown,0011,2019-11-09,
repaircafe_24012,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,????,Fixed,0011,2019-11-09,"klep gaat niet open"
repaircafe_24013,"Repair Café",NLD,"Large home electrical",Flymo,Unknown,2005,Fixed,0011,2019-11-09,"start niet op"
repaircafe_24014,"Repair Café",NLD,"Small kitchen item",Tristar,Unknown,????,Unknown,0011,2019-11-09,"start niet op"
repaircafe_24015,"Repair Café",NLD,"Small kitchen item",Nespresso,Unknown,2016,Repairable,0011,2019-11-09,"loopt niet goed door"
repaircafe_24016,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0011,2019-11-09,"draadbreuk ~ aan & uitknop werkt niet meer"
repaircafe_24017,"Repair Café",NLD,Vacuum,Tomado,Unknown,????,Fixed,0011,2019-11-09,"laad niet meer op"
repaircafe_24018,"Repair Café",NLD,Vacuum,Siemens,230,????,Fixed,0011,2019-11-09,"maakt herrie"
repaircafe_24020,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0011,2019-11-09,"brand niet"
repaircafe_24021,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0011,2019-11-09,"naad los"
repaircafe_24022,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0011,2019-11-09,"rand los"
repaircafe_24023,"Repair Café",NLD,"Small kitchen item","Krups Nespresso",Unknown,2015,Unknown,0011,2019-11-09,lekt
repaircafe_24024,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0011,2019-11-09,"druksensor kapot ~ geen water bij koffie zetten, wel water bij ontkalken"
repaircafe_24026,"Repair Café",NLD,Headphones,"Beyer dynamic",Unknown,2018,Fixed,0011,2019-11-09,"draad los"
repaircafe_24027,"Repair Café",NLD,"Portable radio",Xiron,Unknown,2014,Unknown,0011,2019-11-09,"slaat over"
repaircafe_24028,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2014,Unknown,0011,2019-11-09,"start niet op"
repaircafe_24029,"Repair Café",NLD,"Small kitchen item",Vermeiven,Unknown,2018,Unknown,0011,2019-11-09,"Remkabel defect"
repaircafe_24032,"Repair Café",NLD,Watch/clock,Unknown,Unknown,1920,Fixed,0011,2019-11-09,"pakveer los en vervuild ~ loopt niet"
repaircafe_24033,"Repair Café",NLD,"Small home electrical",Makita,Unknown,????,Fixed,0011,2019-11-09,kortsluiting
repaircafe_24034,"Repair Café",NLD,"Hi-Fi separates",Crosley,Unknown,2013,Fixed,0011,2019-11-09,"Toeren werken niet goed"
repaircafe_24035,"Repair Café",NLD,"Hi-Fi separates",LG,Unknown,2017,Unknown,0011,2019-11-09,"lade blijft dicht"
repaircafe_24036,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2015,Unknown,0011,2019-11-09,"deksel defect"
repaircafe_24037,"Repair Café",NLD,Toy,Schmidt,Unknown,1980,Fixed,0011,2019-11-09,"werkt niet meer"
repaircafe_24038,"Repair Café",NLD,Toy,Unknown,Unknown,1980,Fixed,0011,2019-11-09,"geluid werkt niet meer"
repaircafe_24039,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0011,2019-11-09,"schakelaar defect ~ kortsluiting"
repaircafe_24040,"Repair Café",NLD,"Hi-Fi integrated",Disco,Unknown,1980,Fixed,0011,2019-11-09,"geen geluid"
repaircafe_24041,"Repair Café",NLD,"Power tool",Bosch,Unknown,2010,Fixed,0011,2019-11-09,"schakelaar defecr ~ doet het niet"
repaircafe_24042,"Repair Café",NLD,Vacuum,Philips,Unknown,2013,Repairable,0011,2019-11-09,"lage zuigkracht"
repaircafe_24043,"Repair Café",NLD,"DLSR / Video Camera",Panasonic,Unknown,????,Unknown,0011,2019-11-09,"uitwerpmechanisme is kapot ~ speelt niet af"
repaircafe_24044,"Repair Café",NLD,"Paper shredder",Rexel,Unknown,2014,Unknown,0011,2019-11-09,"tandwiel is versleten ~ messen lopen vast"
repaircafe_24045,"Repair Café",NLD,"Small kitchen item",Siemens,"Surpresso compact",2010,Unknown,0011,2019-11-09,"Water komt onder in het apparaat"
repaircafe_24046,"Repair Café",NLD,"Hi-Fi separates",Panasonic,Unknown,????,Unknown,0011,2019-11-09,"doet het niet meer"
repaircafe_24047,"Repair Café",NLD,"Small kitchen item",Moulinex,Y45,2005,Fixed,0011,2019-11-09,"start niet op"
repaircafe_24048,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0011,2019-11-09,"stok badborstel zit los"
repaircafe_24049,"Repair Café",NLD,Lamp,Unknown,Unknown,2012,Repairable,0011,2019-11-09,"doet het niet"
repaircafe_24050,"Repair Café",NLD,Lamp,Unknown,Unknown,2012,Repairable,0011,2019-11-09,"dimmer defect ~ doet het niet"
repaircafe_24051,"Repair Café",NLD,Mobile,Samsung,Unknown,2017,Fixed,0011,2019-11-09,"nog niet goed ingesteld ~ ringtone met treingeluiden doet het niet"
repaircafe_24052,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0011,2019-11-09,"kan niet open"
repaircafe_24053,"Repair Café",NLD,"Portable radio",Sony,DAB-33,2018,Unknown,0011,2019-11-09,"schakelaar afgebroken ~ Schakelaar defect"
repaircafe_24055,"Repair Café",NLD,"Hi-Fi separates","Harman Kardon",Unknown,1995,Fixed,0011,2019-11-09,"volume knop"
repaircafe_24056,"Repair Café",NLD,"Small kitchen item",QuickMill,Unknown,????,Repairable,0011,2019-11-09,"drieweg kop  ~ wisselt niet van water en melk"
repaircafe_24057,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,2013,Repairable,0011,2019-11-09,"disclade gaat niet meer open"
repaircafe_24058,"Repair Café",NLD,Mobile,Apple,Unknown,2015,Repairable,0011,2019-11-09,"home button defect"
repaircafe_24059,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Unknown,0011,2019-11-09,"kleine explosie"
repaircafe_24060,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Unknown,0011,2019-11-09,"veer stuk ~ opwindmechanisme"
repaircafe_24061,"Repair Café",NLD,Lamp,Unknown,Unknown,2014,Fixed,0011,2019-11-09,"schakelaar kapot"
repaircafe_24062,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0011,2019-11-09,"stekker kapot"
repaircafe_24063,"Repair Café",NLD,Watch/clock,FHS,Unknown,1963,Fixed,0011,2019-11-09,"vertikt het"
repaircafe_24064,"Repair Café",NLD,"Portable radio",Sangean,Unknown,????,Unknown,0011,2019-11-09,"potmeter defect ~ verlichting"
repaircafe_24065,"Repair Café",NLD,"Hi-Fi integrated",JVC,Unknown,2006,Unknown,0011,2019-11-09,"error No disc"
repaircafe_24066,"Repair Café",NLD,Misc,"Aqua laser",Unknown,2019,Unknown,0011,2019-11-09,"start niet"
repaircafe_24067,"Repair Café",NLD,"PC Accessory",Elements,Unknown,2012,Unknown,0011,2019-11-09,"komt niet op toeren"
repaircafe_24069,"Repair Café",NLD,"Paper shredder",Florabest,Unknown,2015,Repairable,0011,2019-11-09,"schakelaar of sensor ~ draait niet"
repaircafe_24070,"Repair Café",NLD,"Power tool",AEG,Unknown,2000,Fixed,0011,2019-11-09,hapert
repaircafe_24071,"Repair Café",NLD,"Portable radio",Philips,Unknown,2010,Fixed,0011,2019-11-09,"kent geen cd meer"
repaircafe_24075,"Repair Café",NLD,Battery/charger/adapter,Dell,Unknown,2015,Repairable,0011,2019-11-09,bedrading
repaircafe_24076,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Repairable,0011,2019-11-09,
repaircafe_24077,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0025,2019-11-09,"Fitting dol, voeding kapot ~ Doet het niet en scheve kap"
repaircafe_24078,"Repair Café",NLD,"Small kitchen item","Krups Nespresso",Unknown,2016,Fixed,0025,2019-11-09,"Uitloop half verstopt ~ Lekkage"
repaircafe_24079,"Repair Café",NLD,"Small kitchen item",Nespresso,Unknown,2016,Fixed,0025,2019-11-09,"Nauwelijks water/koffie ~ Doet het niet"
repaircafe_24081,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0025,2019-11-09,"Thermostaat schakelt niet ~ Warmhoudplaatje werkt niet"
repaircafe_24088,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0025,2019-11-09,"Schakelaar/dimmer defect ~ Kan niet meer uit"
