id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
restart_13256,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2014-10-04,
restart_13257,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-10-04,
restart_13258,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-10-04,
restart_13259,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-11-01,
restart_13260,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-11-01,
restart_13261,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2014-11-01,
restart_13262,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2014-12-06,
restart_13263,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2014-12-06,
restart_13264,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-12-06,
restart_13265,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-12-06,
restart_13266,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-12-06,
restart_13267,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-07-02,
restart_13268,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-07-02,
restart_13269,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-07-02,
restart_13270,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-07-02,
restart_13271,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-07-02,
restart_13272,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2014-04-04,
restart_13273,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2014-04-04,
restart_13274,"The Restart Project",GBR,"Digital Compact Camera",Unknown,Unknown,????,"End of life","Southampton Repair Café",2014-04-04,
restart_13275,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2014-04-04,
restart_13276,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2014-04-04,
restart_13277,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-06-06,
restart_13278,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-06-06,
restart_13279,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-06-06,
restart_13280,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-06-06,
restart_13281,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-06-06,
restart_13282,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-06-06,
restart_13283,"The Restart Project",GBR,Lamp,Anglepoise,Unknown,????,Fixed,"Southampton Repair Café",2015-08-01,rewiring
restart_13284,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2015-08-01,
restart_13285,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"DVD player",????,"End of life","Southampton Repair Café",2015-08-01,
restart_13286,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-08-01,"mains lead replacement"
restart_13287,"The Restart Project",GBR,Mobile,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-08-01,
restart_13288,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-09-05,
restart_13289,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2015-09-05,
restart_13290,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-09-05,
restart_13291,"The Restart Project",GBR,Toy,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2015-09-05,
restart_13292,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2015-09-05,
restart_13293,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-09-05,
restart_13294,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2015-09-05,
restart_13295,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-09-05,
restart_13296,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-10-03,
restart_13297,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-10-03,
restart_13298,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"DVD player",????,"End of life","Southampton Repair Café",2015-10-03,
restart_13299,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-10-03,
restart_13300,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-10-03,
restart_13301,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-10-03,
restart_13302,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-11-07,
restart_13303,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-11-07,
restart_13304,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-11-07,
restart_13305,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2015-11-07,
restart_13306,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-12-05,
restart_13307,"The Restart Project",GBR,Printer/scanner,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-12-05,
restart_13308,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-12-05,
restart_13309,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2015-12-05,
restart_13310,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-02-06,
restart_13311,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-02-06,
restart_13312,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-02-06,
restart_13313,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-02-06,
restart_13314,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-02-06,
restart_13315,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-02-06,
restart_13316,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-02-06,
restart_13317,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-02-06,
restart_13318,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-03-05,
restart_13319,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-03-05,
restart_13320,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-03-05,
restart_13321,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-04-02,
restart_13322,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"DVD player",????,Repairable,"Southampton Repair Café",2016-04-02,
restart_13323,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-04-02,"could not access equipment to attempt fix"
restart_13324,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-04-02,
restart_13325,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-04-02,"could not access device to attempt fix"
restart_13326,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-05-07,
restart_13327,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-05-07,
restart_13328,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-05-07,
restart_13329,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-05-07,
restart_13330,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-05-07,
restart_13331,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-06-04,
restart_13332,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-06-04,
restart_13333,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-06-04,
restart_13334,"The Restart Project",GBR,Printer/scanner,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-06-04,
restart_13335,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-06-04,
restart_13336,"The Restart Project",GBR,Toy,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-07-02,
restart_13337,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"record player",????,"End of life","Southampton Repair Café",2016-07-02,
restart_13338,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-07-02,
restart_13339,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-07-02,
restart_13340,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-07-02,
restart_13341,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-08-06,
restart_13342,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-08-06,
restart_13343,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-08-06,
restart_13344,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-08-06,
restart_13345,"The Restart Project",GBR,"PC Accessory",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-08-06,
restart_13346,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-08-06,
restart_13347,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-09-03,
restart_13348,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-09-03,
restart_13349,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-09-03,
restart_13350,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-09-03,
restart_13351,"The Restart Project",GBR,Vacuum,Dyson,Unknown,????,"End of life","Southampton Repair Café",2016-09-03,
restart_13352,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,Fixed,"Southampton Repair Café",2016-09-03,
restart_13353,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,Fixed,"Southampton Repair Café",2016-09-03,
restart_13354,"The Restart Project",GBR,Toy,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-09-03,
restart_13355,"The Restart Project",GBR,Toy,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-09-03,
restart_13356,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-09-03,
restart_13357,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-10-01,
restart_13358,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,"DVD player",????,Repairable,"Southampton Repair Café",2016-10-01,
restart_13359,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-10-01,
restart_13360,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-10-01,
restart_13361,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-10-01,
restart_13362,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2016-10-01,
restart_13363,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13364,"The Restart Project",GBR,Vacuum,Dyson,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13365,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13366,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13367,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13368,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2016-11-05,
restart_13369,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-11-05,
restart_13370,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"cd player",????,Fixed,"Southampton Repair Café",2016-12-03,
restart_13371,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"cd player",????,"End of life","Southampton Repair Café",2016-12-03,
restart_13372,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-12-03,
restart_13373,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-12-03,
restart_13374,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-12-03,
restart_13375,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-12-03,
restart_13376,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2016-12-03,
restart_13377,"The Restart Project",GBR,"PC Accessory",Unknown,mouse,????,Repairable,"Southampton Repair Café",2016-12-03,"loose wire. customer completed repair herself"
restart_13378,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-01-31,
restart_13379,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-01-31,
restart_13380,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-01-31,
restart_13381,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13382,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13383,"The Restart Project",GBR,Misc,Unknown,"battery clock",????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13384,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13385,"The Restart Project",GBR,Printer/scanner,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13386,"The Restart Project",GBR,"Digital Compact Camera",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-02-04,
restart_13387,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-02-04,
restart_13388,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-02-04,
restart_13389,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13390,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-02-04,
restart_13391,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-02-04,
restart_13392,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-02-04,
restart_13393,"The Restart Project",GBR,Mobile,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13394,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13395,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13396,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13397,"The Restart Project",GBR,"Digital Compact Camera",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13398,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-03-04,
restart_13399,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13400,"The Restart Project",GBR,Misc,Unknown,"battery clock",????,Repairable,"Southampton Repair Café",2017-03-04,
restart_13401,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-03-04,
restart_13402,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-04-01,
restart_13403,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13404,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13405,"The Restart Project",GBR,Toaster,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13406,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,"End of life","Southampton Repair Café",2017-04-01,
restart_13407,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13408,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-04-01,
restart_13409,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-04-01,
restart_13410,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13411,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-04-01,
restart_13412,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-05-06,
restart_13413,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-05-06,
restart_13414,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-05-06,
restart_13415,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-05-06,
restart_13416,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-05-06,
restart_13417,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-05-06,
restart_13418,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-05-06,
restart_13419,"The Restart Project",GBR,Kettle,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-05-06,
restart_13420,"The Restart Project",GBR,Misc,Unknown,"watch battery",????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13421,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13422,"The Restart Project",GBR,Projector,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-06-03,
restart_13423,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13424,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-06-03,
restart_13425,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-06-03,
restart_13426,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-06-03,
restart_13427,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13428,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13429,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13430,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13431,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13432,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-06-03,
restart_13433,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-06-03,
restart_13434,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-07-01,
restart_13435,"The Restart Project",GBR,Misc,Unknown,"sewing machine",????,Fixed,"Southampton Repair Café",2017-07-01,
restart_13436,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-07-01,
restart_13437,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-07-01,
restart_13438,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-07-01,
restart_13439,"The Restart Project",GBR,Misc,Unknown,"battery clock",????,Repairable,"Southampton Repair Café",2017-07-01,
restart_13440,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-07-01,
restart_13441,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,"End of life","Southampton Repair Café",2017-08-05,
restart_13442,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,"End of life","Southampton Repair Café",2017-08-05,
restart_13443,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"CD player",????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13444,"The Restart Project",GBR,Misc,Unknown,"battery clock",????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13445,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"DVD player",????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13446,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13447,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13448,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13449,"The Restart Project",GBR,Vacuum,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13450,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13451,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13452,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-08-05,
restart_13453,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13454,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13455,"The Restart Project",GBR,"Hi-Fi separates",Unknown,"radio cassette",????,"End of life","Southampton Repair Café",2017-08-05,
restart_13456,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13457,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13458,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13459,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13460,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-08-05,
restart_13461,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-08-05,
restart_13462,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-09-02,
restart_13463,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-09-02,
restart_13464,"The Restart Project",GBR,"Desktop computer",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-09-02,
restart_13465,"The Restart Project",GBR,Mobile,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-09-02,
restart_13466,"The Restart Project",GBR,"Hair & Beauty item",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-09-02,
restart_13467,"The Restart Project",GBR,"PC Accessory",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-09-02,
restart_13468,"The Restart Project",GBR,"PC Accessory",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-09-02,
restart_13469,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-09-02,
restart_13470,"The Restart Project",GBR,Toy,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-09-02,
restart_13471,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-09-02,
restart_13472,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-10-07,
restart_13473,"The Restart Project",GBR,"Portable radio",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-10-07,
restart_13474,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-10-07,
restart_13475,"The Restart Project",GBR,Tablet,Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-10-07,
restart_13476,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-10-07,
restart_13477,"The Restart Project",GBR,Mobile,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-10-07,
restart_13478,"The Restart Project",GBR,Laptop,Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-10-07,
restart_13479,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,"End of life","Southampton Repair Café",2017-10-07,
restart_13480,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-10-07,
restart_13481,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-10-07,
restart_13482,"The Restart Project",GBR,"Power tool",Unknown,Unknown,????,Fixed,"Southampton Repair Café",2017-10-07,
restart_13483,"The Restart Project",GBR,"Hi-Fi separates",Unknown,Unknown,????,Repairable,"Southampton Repair Café",2017-07-21,
