id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,problem
restart_675,The Restart Project,GBR,7,Integrated screen,Laptop,Apple,Repairable,,2014-05-25,Laptop - Screen issue - Part ID'ed
restart_6759,The Restart Project,GBR,12,Operating system,Laptop,HP,Fixed,,2017-11-29,Linux install required
restart_676,The Restart Project,GBR,7,Integrated screen,Laptop,Toshiba,End of life,,2014-05-25,Laptop - Screen issue - Beyond repair
restart_6770,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2017-12-01,Replaced battery
restart_6780,The Restart Project,GBR,8,Internal damage,Laptop,HP,Repairable,,2017-12-02,"spiller water on it. battery not working. advised to dry out with rich, hairdryer etc and test again"
restart_6783,The Restart Project,ITA,16,Ports/slots/connectors,Laptop,Unknown,Repairable,,2017-12-02,Broken all of the 2 USB ports
restart_68,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2013-07-31,Laptop - Running slow -
restart_6807,The Restart Project,ESP,20,Virus/malware,Laptop,ASUS,Fixed,,2017-12-02,It has a virus.We installed linux mint.
restart_6809,The Restart Project,ESP,17,Power/battery,Laptop,Unknown,End of life,,2017-12-02,The battery isn't working.
restart_6810,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6811,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6812,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6813,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6814,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6815,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6816,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6817,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6818,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6819,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_682,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2014-05-25,Macbook - Running slow - Faster needs more work
restart_6820,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6822,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6823,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6824,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6825,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6826,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6827,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6828,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6829,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6830,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6831,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6832,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6833,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6834,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6835,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6837,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2017-12-07,
restart_6838,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2017-12-07,
restart_6842,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,ASUS,Fixed,,2017-12-09,new charchnig socket needed
restart_6845,The Restart Project,GBR,17,Power/battery,Laptop,Dell,Repairable,,2017-12-09,Battery warnings on screen. non-descript error messages. various issues. guidance given
restart_6846,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,Apple,Repairable,,2017-12-09,No audio. . corrosion on parts. new parts needed.
restart_6850,The Restart Project,GBR,15,Performance,Laptop,Lenovo,Repairable,,2017-12-09,Slow performance + flickering screen. No issues found. screen did not flicker on testing
restart_6851,The Restart Project,GBR,17,Power/battery,Laptop,Dell,Repairable,,2017-12-09,wont turn on without charger plugged in. New battery required.
restart_6857,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,HP,Repairable,,2017-12-09,new charging socket needed.
restart_6866,The Restart Project,GBR,19,Unknown,Laptop,ASUS,Fixed,,2017-12-09,
restart_6867,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Fixed,,2017-12-09,
restart_6874,The Restart Project,GBR,19,Unknown,Laptop,Unknown,End of life,,2017-12-09,
restart_688,The Restart Project,TUN,19,Unknown,Laptop,Unknown,Fixed,,2014-06-07,
restart_6902,The Restart Project,GBR,20,Virus/malware,Laptop,Apple,Fixed,,2017-12-18,Slow and buggy (possible malware)
restart_6903,The Restart Project,GBR,15,Performance,Laptop,Unknown,Repairable,,2017-12-18,Running slow
restart_6904,The Restart Project,GBR,14,Overheating,Laptop,HP,Fixed,,2017-12-18,Noisy fan
restart_6910,The Restart Project,GBR,15,Performance,Laptop,Apple,Fixed,,2017-12-18,Black macbook - needs speeding up
restart_6912,The Restart Project,GBR,17,Power/battery,Laptop,Samsung,End of life,,2017-12-18,Notebook - not charging. Needs part for fix
restart_6916,The Restart Project,GBR,15,Performance,Laptop,Dell,Fixed,,2017-12-18,Running slow
restart_6917,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,ASUS,Fixed,,2017-12-18,Loose charging port
restart_6919,The Restart Project,GBR,15,Performance,Laptop,Apple,Fixed,,2017-12-18,Running slow
restart_692,The Restart Project,GBR,1,Boot,Laptop,Unknown,End of life,,2014-06-12,Laptop - Not booting - DIY ready
restart_6926,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2018-01-01,Battery replaced
restart_6927,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2018-01-01,Battery replaced
restart_693,The Restart Project,GBR,1,Boot,Laptop,Apple,Fixed,,2014-06-12,"Laptop - Not booting - Booting, after totally dead. Needs new trackpad and HD"
restart_6931,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2018-01-01,Battery replaced
restart_6932,The Restart Project,GBR,19,Unknown,Laptop,Lenovo,Repairable,,2018-01-14,
restart_6939,The Restart Project,GBR,19,Unknown,Laptop,ASUS,Fixed,,2018-01-14,
restart_694,The Restart Project,GBR,7,Integrated screen,Laptop,Apple,Repairable,,2014-06-12,Laptop - Screen issue - Advised to look into a SSD
restart_6951,The Restart Project,GBR,19,Unknown,Laptop,Toshiba,Fixed,,2018-01-14,
restart_696,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,Unknown,Fixed,,2014-06-12,Laptop - Power jack faulty -
restart_6960,The Restart Project,ESP,19,Unknown,Laptop,HP,Repairable,,2018-01-16,
restart_6972,The Restart Project,GBR,10,Internal storage,Laptop,Unknown,Repairable,,2018-01-20,new hard drive needed. Follow up fix at Men in Sheds
restart_6985,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Repairable,,2018-01-20,download needed
restart_699,The Restart Project,GBR,15,Performance,Laptop,Apple,Fixed,,2014-06-12,Laptop - Running slow/hot - Cleaned and software update
restart_7024,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-01-25,
restart_7029,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-01-25,
restart_703,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2014-06-12,Laptop - Running slow - Improved
restart_7032,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-01-25,
restart_7034,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-01-25,
restart_7035,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-01-25,
restart_7036,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-01-25,
restart_7038,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-01-25,
restart_7040,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-01-25,
restart_7041,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-01-25,
restart_7043,The Restart Project,GBR,19,Unknown,Laptop,HP,Repairable,,2018-01-27,Problem not found
restart_707,The Restart Project,GBR,15,Performance,Laptop,Unknown,Repairable,,2014-06-12,Laptop - Internet issue on Ubuntu - DIY ready
restart_7075,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Repairable,,2018-01-28,Possible PSU or battery problem.
restart_7090,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2018-02-01,replaced battery
restart_7091,The Restart Project,USA,17,Power/battery,Laptop,Apple,Fixed,,2018-02-01,replaced battery
restart_711,The Restart Project,GBR,15,Performance,Laptop,Unknown,Repairable,,2014-06-12,Laptop - Running slow - Needs more time; Linux
restart_7128,The Restart Project,GBR,15,Performance,Laptop,dell,Repairable,,2018-02-03,very slow - needs parts
restart_7139,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Repairable,,2018-02-03,not working
restart_7148,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Fixed,,2018-02-03,
restart_720,The Restart Project,GBR,10,Internal storage,Laptop,Apple,Fixed,,2014-06-25,"Laptop - Not booting - Boots, needs new HD"
restart_7211,The Restart Project,GBR,14,Overheating,Laptop,Acer,Fixed,,2018-02-18,Fan cleared and rubber feet added for additional clearnance
restart_722,The Restart Project,GBR,15,Performance,Laptop,Compaq,Fixed,,2014-06-25,"Laptop - Software problem - Improved, but needs Linux"
restart_7221,The Restart Project,GBR,19,Unknown,Laptop,Unknown,End of life,,2018-02-18,Took data from old laptop that could not be repaired.
restart_7243,The Restart Project,GBR,14,Overheating,Laptop,HP,Repairable,,2018-02-22,"Overheating, doesn't stay on when unplugged. Fan needed. Fixable."
restart_7244,The Restart Project,GBR,1,Boot,Laptop,HP,Repairable,,2018-02-22,Nothing happens. BIOS problem. Fixable.
restart_7245,The Restart Project,GBR,15,Performance,Laptop,ASUS,Fixed,,2018-02-22,"Slow, sound is daleky. Works fine."
restart_725,The Restart Project,GBR,7,Integrated screen,Laptop,Unknown,Fixed,,2014-06-25,"Laptop - Screen issue - Work around, going to use with external monitor"
restart_7253,The Restart Project,GBR,7,Integrated screen,Laptop,HP,Repairable,,2018-02-22,Dropped and screen blurry.
restart_7255,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-02-22,
restart_7260,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Fixed,,2018-02-22,Lecteur
restart_7264,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-02-22,
restart_7265,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-02-22,
restart_7268,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-02-22,
restart_7273,The Restart Project,CAN,8,Internal damage,Laptop,Unknown,Repairable,,2018-02-22,DégÃ¢t ( Jus)
restart_7276,The Restart Project,CAN,4,Integrated keyboard,Laptop,Unknown,Fixed,,2018-02-22,Poblème Clavier
restart_7278,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2018-02-22,Lenteur
restart_7279,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2018-02-22,Lenteur
restart_728,The Restart Project,GBR,18,System board,Laptop,Unknown,Repairable,,2014-06-28,"Blank screen, doesn't switch on reliably. Needs new CPU."
restart_7282,The Restart Project,CAN,17,Power/battery,Laptop,Unknown,Repairable,,2018-02-22,Ne s'allume pas
restart_7285,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2018-02-22,Lenteur/Bug
restart_7286,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2018-02-22,Popup
restart_7292,The Restart Project,GBR,7,Integrated screen,Laptop,Unknown,Fixed,,2018-02-23,"2017-10-13 Friday Donated HP desktop, laptop, Screen, keyboard, mouse and Ethernet cable. The screen was faulty and flickered off (at a later date replaced with a working screen). Gave a short introduction to Ubuntu gnu/Linux. Conclusion very intuitive"
restart_7297,The Restart Project,GBR,11,Multiple,Laptop,Unknown,Repairable,,2018-02-23,"2017-11-07 Tuesday David W brought along a computer with an internet connectivity problem. IanB did his best to advise, but the problem may remain with the router"
restart_7351,The Restart Project,GBR,10,Internal storage,Laptop,Unknown,Fixed,,2018-02-25,Retrieval of photos
restart_7362,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Repairable,,2018-02-25,Wifi not connecting
restart_7363,The Restart Project,GBR,15,Performance,Laptop,Unknown,Repairable,,2018-02-25,Laptop wifi issue
restart_7366,The Restart Project,ESP,19,Unknown,Laptop,HP,Repairable,,2018-02-27,
restart_7369,The Restart Project,ESP,19,Unknown,Laptop,HP,Fixed,,2018-02-27,
restart_737,The Restart Project,GBR,17,Power/battery,Laptop,HP,Repairable,,2014-06-28,Needs new power supply.
restart_738,The Restart Project,GBR,19,Unknown,Laptop,Dell,Repairable,,2014-06-28,
restart_7409,The Restart Project,NOR,15,Performance,Laptop,HP,Fixed,2012,2018-03-06,Need to delete files
restart_7411,The Restart Project,NOR,4,Integrated keyboard,Laptop,Lenovo,Fixed,,2018-03-06,Faulty keyboard
restart_7412,The Restart Project,NOR,7,Integrated screen,Laptop,Acer,Repairable,2008,2018-03-06,Fault on screen
restart_7413,The Restart Project,NOR,7,Integrated screen,Laptop,Lenovo,Fixed,2015,2018-03-06,Broken screen needs to be changed
restart_7418,The Restart Project,NOR,15,Performance,Laptop,Packernell,Fixed,2012,2018-03-06,Slow - software problem
restart_7423,The Restart Project,NOR,15,Performance,Laptop,Unknown,Repairable,2013,2018-03-06,Does not connect to the internet
restart_7426,The Restart Project,NOR,8,Internal damage,Laptop,Apple,End of life,2012,2018-03-06,Spilled water on it
restart_7450,The Restart Project,NOR,16,Ports/slots/connectors,Laptop,Apple,Repairable,2013,2018-03-06,Output/input sound broken
restart_746,The Restart Project,GBR,7,Integrated screen,Laptop,Apple,Repairable,,2014-06-28,"CD stuck and screen blank. CD now out, but screen still blank"
restart_747,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Repairable,,2014-06-28,Keys are loose and doesn't turn on
restart_7483,The Restart Project,ESP,19,Unknown,Laptop,HP,Fixed,,2018-03-17,
restart_7510,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Fixed,,2018-03-17,
restart_753,The Restart Project,GBR,7,Integrated screen,Laptop,Unknown,Repairable,,2014-06-28,Blank screen. Needs new part
restart_7532,The Restart Project,GBR,12,Operating system,Laptop,Dell,Repairable,,2018-03-18,Needs Windows 7 boot media
restart_7536,The Restart Project,GBR,15,Performance,Laptop,Sony,Fixed,,2018-03-18,Slow
restart_7537,The Restart Project,GBR,4,Integrated keyboard,Laptop,HP,Repairable,,2018-03-18,CAPS button
restart_754,The Restart Project,GBR,17,Power/battery,Laptop,Acer,Repairable,,2014-06-28,"Blank screen, needs mains adaptor before fixing"
restart_7553,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2018-03-22,Lecteur
restart_7554,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,End of life,,2018-03-22,Écran noir
restart_7555,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-03-22,Bug
restart_7556,The Restart Project,CAN,17,Power/battery,Laptop,Unknown,Fixed,,2018-03-22,Ne S'allume pas
restart_7557,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Repairable,,2018-03-22,Probléme D'affichage réseaux
restart_756,The Restart Project,GBR,7,Integrated screen,Laptop,HP,Repairable,,2014-06-28,Screen blank
restart_7564,The Restart Project,CAN,1,Boot,Laptop,Unknown,End of life,,2018-03-22,Allume Pas
restart_7565,The Restart Project,CAN,4,Integrated keyboard,Laptop,Unknown,Fixed,,2018-03-22,Problème Clavier
restart_7566,The Restart Project,CAN,9,Integrated optical drive,Laptop,Unknown,End of life,,2018-03-22,Lecteur
restart_7567,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-03-22,World
restart_7568,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2018-03-22,Lecteur
restart_7573,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2018-03-22,Audio et wifi Ã  des problèmes
restart_7629,The Restart Project,USA,5,Integrated pointing device,Laptop,Apple,Repairable,,2018-04-01,"Touchbar not working,  too expensive for us to buy and repair too difficult, referred student to Apple"
restart_765,The Restart Project,ITA,3,Configuration,Laptop,Apple,Fixed,,2014-07-08,fatta manutenzione sw
restart_7652,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2018-04-05,Lenteur
restart_7653,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-05,
restart_7655,The Restart Project,CAN,4,Integrated keyboard,Laptop,Unknown,Repairable,,2018-04-05,Clavier
restart_7658,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-05,
restart_7659,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2018-04-05,MDR manquant
restart_7661,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-04-05,
restart_7671,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-05,
restart_7672,The Restart Project,ITA,18,System board,Laptop,Sony,Fixed,2015,2018-04-06,"Capacitor detached, with broken pins. Need replacement capacitor."
restart_7677,The Restart Project,ITA,17,Power/battery,Laptop,Samsung,End of life,,2018-04-07,No power on
restart_7687,The Restart Project,ITA,19,Unknown,Laptop,LG,Fixed,2008,2018-04-07,"It didn't work and owner was happy to bring to our Restart Party. With us it booted and worked well, several times. Maybe thanks to Savino or my ""magic Aura"".Repairing is a nice  kind of Magic. "
restart_7692,The Restart Project,GBR,15,Performance,Laptop,Medion,Fixed,,2018-04-07,Slow & hot.  Some improvements made but more to do.
restart_7696,The Restart Project,GBR,15,Performance,Laptop,Medion,Fixed,,2018-04-07,Slow & hot.  Some improvements made but more to do.
restart_77,The Restart Project,GBR,19,Unknown,Laptop,Apple,End of life,,2013-07-31,Laptop - Intermittent fault - Couldn't replicate the fault
restart_7700,The Restart Project,GBR,10,Internal storage,Laptop,Apple,Repairable,,2018-04-07,start-up problem - needs new HD
restart_7701,The Restart Project,GBR,7,Integrated screen,Laptop,Sony,Repairable,,2018-04-07,Broken screen
restart_7703,The Restart Project,GBR,17,Power/battery,Laptop,Dell,Repairable,,2018-04-07,Does not start.  Power supply voltage low.
restart_7707,The Restart Project,GBR,15,Performance,Laptop,Sony,Fixed,,2018-04-07,Slow
restart_7712,The Restart Project,GBR,15,Performance,Laptop,Sony,Fixed,,2018-04-07,Slow
restart_773,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2014-07-10,Laptop - Very slow - Sped up
restart_774,The Restart Project,GBR,1,Boot,Laptop,Unknown,Repairable,,2014-07-10,Laptop - Not booting - Needs more work
restart_775,The Restart Project,GBR,7,Integrated screen,Laptop,Unknown,Fixed,,2014-07-10,Laptop - Screen issue - Brought a spare
restart_777,The Restart Project,GBR,15,Performance,Laptop,Unknown,Repairable,,2014-07-10,Laptop - Unstable - Not enough time
restart_778,The Restart Project,GBR,7,Integrated screen,Laptop,Unknown,Fixed,,2014-07-10,Laptop - Screen issue - Finished at next event
restart_7829,The Restart Project,ISL,7,Integrated screen,Laptop,Dell,Repairable,2017,2018-04-11,Broken screen. Spare part not available.
restart_7832,The Restart Project,ISL,7,Integrated screen,Laptop,Apple,Repairable,2013,2018-04-11,Broken screen. Repairable [...]
restart_7870,The Restart Project,GBR,12,Operating system,Laptop,Acer,Repairable,2011,2018-04-19,"Windows 10 not working (corrupted install? or lack of driver support?)Needs either re-install, factory reset, or Linux."
restart_7874,The Restart Project,GBR,1,Boot,Laptop,Unknown,Fixed,,2018-04-19,Does not restart
restart_788,The Restart Project,GBR,17,Power/battery,Laptop,Apple,Fixed,,2014-07-10,Laptop - No power -
restart_7886,The Restart Project,GBR,4,Integrated keyboard,Laptop,hp,Repairable,,2018-04-21,unresponsive keyboard. external keyboard was needed to see if this was fixable. if so then would likely need a replacement keyboard as spare part
restart_7891,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2018-04-21,Help needed to removing data 
restart_7912,The Restart Project,GBR,18,System board,Laptop,Gateway,Fixed,2010,2018-04-21,Thermal paste successfully replace but still not working perfectly.
restart_7916,The Restart Project,GBR,18,System board,Laptop,Dell,End of life,2007,2018-04-21,Not switching on.  Motherboard problem.
restart_7926,The Restart Project,GBR,4,Integrated keyboard,Laptop,Samsung,Fixed,2012,2018-04-21,One key on keyboard without function.  Reassigned.
restart_7943,The Restart Project,GBR,17,Power/battery,Laptop,Lenovo,Fixed,,2018-04-21,Not switching on.  
restart_7957,The Restart Project,GBR,10,Internal storage,Laptop,Apple,Fixed,,2018-04-21,Laptop and hard drive: advice needed about setting up. Advice given.
restart_7998,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,HP,Repairable,,2018-04-22,Charger connection.  Needs new component - half fixed!
restart_7999,The Restart Project,GBR,1,Boot,Laptop,Unknown,Repairable,,2018-04-22,Won't boot up.  Parts needed.
restart_8004,The Restart Project,GBR,7,Integrated screen,Laptop,Apple,Repairable,,2018-04-22,Dead.  Needs new screen.
restart_8015,The Restart Project,GBR,7,Integrated screen,Laptop,Dell,Fixed,2008,2018-04-22,"Return visit.  Previously the owner had replaced the screen himself but it still didn't work, visited an earlier Restart Party and was told inverter needed replacing.  Bought a new inverter and came to this event to get help installing it.  Original inverter actually not faulty but had not been connected!  Laptop appeared functional but was missing its hard drive, owner to follow up."
restart_8016,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8017,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8018,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8019,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8020,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8021,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8022,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8023,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8024,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8025,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8026,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8027,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8028,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8030,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8032,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8033,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8034,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8036,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8038,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8040,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8041,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8043,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8047,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8051,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8052,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8058,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8059,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8061,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8063,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8065,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8067,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8069,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8070,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8071,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8072,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8073,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8076,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8077,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8078,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8079,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8080,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8081,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8082,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8083,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8084,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8085,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8087,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8089,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Repairable,,2018-04-24,
restart_809,The Restart Project,TUN,19,Unknown,Laptop,Unknown,Fixed,,2014-08-09,
restart_8090,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8091,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8092,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8093,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8094,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8095,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8096,The Restart Project,CAN,19,Unknown,Laptop,Unknown,End of life,,2018-04-24,
restart_8127,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_813,The Restart Project,GBR,15,Performance,Laptop,Apple,Fixed,,2014-08-26,Laptop - Running slow - Improved
restart_8132,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
restart_8133,The Restart Project,CAN,19,Unknown,Laptop,Unknown,Fixed,,2018-04-24,
